,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,sma12,sma26,smstd12,smstd26,rsi14,uprBol,lwrBol
23,TSLA,2020-02-05 00:00:00+00:00,734.7,845.98,704.1106,823.26,48423837,734.7,845.98,704.1106,823.26,48423837,0.0,1.0,637.7358333333331,,108.30370332443789,,67.22839705198695,,
24,TSLA,2020-02-06 00:00:00+00:00,748.96,795.83,687.0,699.92,39880752,748.96,795.83,687.0,699.92,39880752,0.0,1.0,654.5491666666665,,108.63133387399054,,68.11144347796102,,
25,TSLA,2020-02-07 00:00:00+00:00,748.07,769.75,730.0,730.55,17063521,748.07,769.75,730.0,730.55,17063521,0.0,1.0,669.4249999999998,576.9473076923076,108.15642564864507,116.83359998074846,67.98831024999612,810.6145076538046,343.2801077308107
26,TSLA,2020-02-10 00:00:00+00:00,771.28,819.99,752.4,800.0,24689163,771.28,819.99,752.4,800.0,24689163,0.0,1.0,686.0149999999999,590.0634615384614,107.15109964225955,118.8322196020022,69.53507786319464,827.7279007424659,352.399022334457
27,TSLA,2020-02-11 00:00:00+00:00,774.38,783.5061,758.0,768.79,11697473,774.38,783.5061,758.0,768.79,11697473,0.0,1.0,703.4783333333331,602.8084615384614,102.58276869598184,120.19184091084752,69.74534909257113,843.1921433601565,362.42477971676635
28,TSLA,2020-02-12 00:00:00+00:00,767.29,789.75,763.37,777.87,12022470,767.29,789.75,763.37,777.87,12022470,0.0,1.0,720.9174999999999,614.9526923076921,92.9417101907523,120.24798604742435,68.57949740916051,855.4486644025408,374.45672021284344
29,TSLA,2020-02-13 00:00:00+00:00,804.0,818.0,735.0,741.84,26289348,804.0,818.0,735.0,741.84,26289348,0.0,1.0,740.6758333333332,627.8349999999999,81.75150101022126,121.92273954435254,71.25842766620097,871.6804790887049,383.98952091129485
30,TSLA,2020-02-14 00:00:00+00:00,800.03,812.97,785.5,787.22,15693711,800.03,812.97,785.5,787.22,15693711,0.0,1.0,758.9291666666667,639.676923076923,65.74159378801099,123.1618180693752,70.55780505765176,886.0005592156734,393.3532869381726
31,TSLA,2020-02-18 00:00:00+00:00,858.4,860.0,832.36,841.6,16698369,858.4,860.0,832.36,841.6,16698369,0.0,1.0,777.0616666666666,654.1792307692308,59.95330544126232,125.9399537533052,74.52391280724626,906.0591382758412,402.2993232626204
32,TSLA,2020-02-19 00:00:00+00:00,917.42,944.78,901.02,923.5,25422958,917.42,944.78,901.02,923.5,25422958,0.0,1.0,799.2991666666667,671.0742307692307,58.23512708421872,130.75316357696533,77.78285573637075,932.5805579231613,409.5679036153
