,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,sma12,sma26,smstd12,smstd26,rsi14,uprBol,lwrBol
29,NVDA,2020-01-14 00:00:00+00:00,247.28,251.28,246.75,250.26,8989483,247.12346890330002,251.1209368571,246.5938043994,250.1015825289,8989483,0.0,1.0,240.21784301312505,233.0281662750923,5.537857361002332,10.709298780662778,71.5946599440271,254.44676383641786,211.60956871376675
30,NVDA,2020-01-15 00:00:00+00:00,245.57,248.6891,244.53,247.79,6577636,245.41455135310002,248.5316769267,244.37520968509997,247.63314606740002,6577636,0.0,1.0,240.94238407975004,234.31196848333076,5.60696214960102,10.073954137270434,68.40696633985908,254.45987675787163,214.1640602087899
31,NVDA,2020-01-16 00:00:00+00:00,248.93,249.17,246.775,247.72,7104791,248.7724244342,249.01227251150002,246.6187885741,247.5631903782,7104791,0.0,1.0,242.32567455292505,235.7249196562269,5.285165519790035,9.376734978194014,71.12723711097144,254.4783896126149,216.97144969983887
32,NVDA,2020-01-17 00:00:00+00:00,249.28,250.0,247.37,249.7,6344764,249.1222028802,249.8417471119,247.2134119323,249.5419370154,6344764,0.0,1.0,243.48993709446668,237.08175252900384,5.09647139163529,8.604532833145754,71.4034524921289,254.29081819529534,219.87268686271233
33,NVDA,2020-01-21 00:00:00+00:00,247.94,249.29,246.5703,247.805,5321260,247.7830511157,249.1321965501,246.4142181516,247.6481365722,5321260,0.0,1.0,244.15868017090835,238.25793060002303,5.088776372121495,7.834057303334682,68.69389065876275,253.9260452066924,222.58981599335365
34,NVDA,2020-01-22 00:00:00+00:00,250.05,253.59,249.0,249.76,5980967,249.8917154613,253.4294746004,248.8423801234,249.6018990347,5980967,0.0,1.0,245.32294271245,239.25652884463457,4.608166258159612,7.585214149397299,70.58661432650331,254.42695714342918,224.08610054583997
35,NVDA,2020-01-23 00:00:00+00:00,252.86,253.2,248.15,251.72,6112861,252.6999366988,253.0397214749,247.99291818330002,251.560658332,6112861,0.0,1.0,246.63877591389996,240.36621057372687,4.226018451112412,7.347597128528304,72.93353396156196,255.0614048307835,225.67101631667026
36,NVDA,2020-01-24 00:00:00+00:00,250.48,259.5,248.3,257.5,9337839,250.3214432663,259.33573350209997,248.14282323150002,257.3369995252,9337839,0.0,1.0,247.51738605790828,241.33982464362302,3.7377866856827233,6.894199099419849,67.98558341626037,255.12822284246272,227.55142644478332
37,NVDA,2020-01-27 00:00:00+00:00,240.2,242.25,232.23,238.24,11763354,240.0479506251,242.0966529514,232.0829957272,238.0891913277,11763354,0.0,1.0,247.50239555308326,241.79761159871535,3.7699021134770345,6.357292523016129,51.67757121509393,254.5121966447476,229.0830265526831
38,NVDA,2020-01-28 00:00:00+00:00,247.97,249.27,240.7143,242.85,7774401,247.8130321253,249.1122092103,240.5619250673,242.6962731445,7774401,0.0,1.0,247.91463443581662,242.50716216051154,3.475843349804456,5.92924151132616,59.57136633842651,254.36564518316385,230.64867913785923
39,NVDA,2020-01-29 00:00:00+00:00,245.54,248.84,243.94,247.39,6486279,245.38457034340001,248.6824814053,243.78558316189998,247.233399272,6486279,0.0,1.0,248.0162367463083,242.8946090544923,3.3725700442224302,5.7671089957651445,56.464771550251335,254.42882704602258,231.360391062962
40,NVDA,2020-01-30 00:00:00+00:00,245.81,246.35,239.4,241.61,7262590,245.65439943029997,246.1940576041,239.2484570343,241.4570580788,7262590,0.0,1.0,247.5023955530833,243.14214457009228,3.205875665903489,5.741073152200676,56.73474959245785,254.62429087449362,231.65999826569094
41,NVDA,2020-01-31 00:00:00+00:00,236.43,244.45,234.75,243.97,9260493,236.2803370787,244.29526032599998,234.60140053810002,243.81556417150003,9260493,0.0,1.0,246.59880123436665,243.0502796815423,4.563165222441665,5.8338749116414474,46.050466083284974,254.71802950482518,231.3825298582594
42,NVDA,2020-02-03 00:00:00+00:00,240.33,241.1111,235.45,235.7,6398205,240.1778683336,240.9584738883,235.30095743,235.5507991771,6398205,0.0,1.0,246.16241098274168,243.1160072796269,4.922932786594697,5.789653742841355,50.24585280981156,254.6953147653096,231.5366997939442
43,NVDA,2020-02-04 00:00:00+00:00,247.13,247.9,244.02,246.03,6788589,246.973563855,247.7430764361,243.86553252099998,245.87426016770002,6788589,0.0,1.0,246.01250593447503,243.4211985830192,4.863258166347936,5.775243673875114,56.585283541181305,254.9716859307694,231.87071123526897
44,NVDA,2020-02-05 00:00:00+00:00,250.76,252.4,247.41,251.99,5205502,250.6012660231,252.24022788419998,247.2533866118,251.8304874189,5205502,0.0,1.0,246.13576119638336,243.95509117799995,4.966874649842222,5.772600814845003,59.54833867452356,255.50029280768996,232.40988954830993
45,NVDA,2020-02-06 00:00:00+00:00,254.245,254.25,248.88,252.14,5457051,254.0840599778,254.08905681279998,248.7224560848,251.9803924672,5457051,0.0,1.0,246.66084526822502,244.79782660960382,5.464942915031344,5.579909028804955,62.214628186201764,255.9576446672137,233.63800855199392
46,NVDA,2020-02-07 00:00:00+00:00,251.59,253.53,250.572,252.64,4743803,251.4307406235,253.3695125811,250.4133850293,252.4800759614,4743803,0.0,1.0,246.789097365075,245.4239684650577,5.564805052549464,5.3633068916598,59.02281623968575,256.1505822483773,234.6973546817381
47,NVDA,2020-02-10 00:00:00+00:00,262.97,263.0,252.3,252.5,13240194,262.803536952,262.83351796169995,252.1402911853,252.340164583,13240194,0.0,1.0,247.63106405284165,246.31033010942696,7.0945239241655855,6.224621055545123,66.86875570018302,258.7595722205172,233.8610879983367
48,NVDA,2020-02-11 00:00:00+00:00,267.89,272.5,264.83,267.32,15963922,267.7204225352,272.327504352,264.6623595506,267.1507833518,15963922,0.0,1.0,249.08097899191662,247.53340155451923,9.168979871729544,7.155973790482107,69.58057857100509,261.84534913548345,233.22145397355501
