,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,sma12,sma26,smstd12,smstd26,rsi14,uprBol,lwrBol
62,AAPL,2019-04-02 00:00:00+00:00,194.02,194.46,191.05,191.09,22765732,191.4972196117,191.9314984316,188.5658375777,188.6053174704,22765732,0.0,1.0,187.26464611360834,180.57419621778462,2.6461330431198875,7.251743689310193,70.058012489496,195.077683596405,166.07070883916424
63,AAPL,2019-04-03 00:00:00+00:00,195.35,196.5,193.15,193.25,23271830,192.8099260445,193.94497296,190.63853194520001,190.737231677,23271830,0.0,1.0,187.86753697527502,181.3721455878423,3.023491572659505,7.4173219160425035,71.50782138798866,196.2067894199273,166.53750175575732
64,AAPL,2019-04-04 00:00:00+00:00,195.69,196.37,193.14,194.79,19114275,193.1455051325,193.8166633087,190.628661972,192.2572075465,19114275,0.0,1.0,188.62094492790837,182.16250267083845,3.1252979184351743,7.538621836969638,71.88263615781361,197.23974634477773,167.08525899689917
65,AAPL,2019-04-05 00:00:00+00:00,197.0,197.1,195.93,196.45,18526644,194.4384716189,194.5371713507,193.3823844888,193.8956230941,18526644,0.0,1.0,189.34803295206675,183.0678829028,3.3910089992388555,7.545280692216172,73.33796581943596,198.15844428723233,167.97732151836766
66,AAPL,2019-04-08 00:00:00+00:00,200.1,200.23,196.34,196.42,25881697,197.4981633043,197.6264729556,193.78705338919997,193.8660131746,25881697,0.0,1.0,189.76010433227506,184.02185377195,4.051953212337688,7.746624025851189,76.44499329624061,199.51510182365237,168.5286057202476
67,AAPL,2019-04-09 00:00:00+00:00,199.5,202.85,199.23,200.32,35768237,196.9059649136,200.2124059284,196.6394756378,197.7153027142,35768237,0.0,1.0,190.45511494360008,184.91964171685382,4.517060051054047,7.838164824154592,74.63218365708616,200.595971365163,169.24331206854464
68,AAPL,2019-04-10 00:00:00+00:00,200.62,200.74,198.18,198.68,21695288,198.01140190959998,198.1298415877,195.60312845400003,196.09662711290002,21695288,0.0,1.0,191.43224228828342,185.87209412859227,4.792984581255015,7.867637337973117,75.78646787276134,201.6073688045385,170.13681945264602
69,AAPL,2019-04-11 00:00:00+00:00,198.95,201.0,198.4431,200.85,20900808,196.36311638880002,198.3864608904,195.86280744830003,198.2384112927,20900808,0.0,1.0,192.4323995703834,186.79949199303076,4.42112931493713,7.6148600103947075,70.6261291646124,202.02921201382017,171.56977197224134
70,AAPL,2019-04-12 00:00:00+00:00,198.87,200.14,196.21,199.2,27760668,196.2841566033,197.537643197,193.6587437378,196.60986571819998,27760668,0.0,1.0,193.2877972458584,187.80053504195382,4.044514088487857,7.042454441885618,70.37890708259792,201.88544392572507,173.71562615818257
71,AAPL,2019-04-15 00:00:00+00:00,199.23,199.85,198.01,198.58,17536646,196.6394756378,197.2514139748,195.43533891,195.9979273812,17536646,0.0,1.0,194.1522423967584,188.79968001911539,3.475915081346459,6.3192910178186406,70.8730069129796,201.43826205475267,176.1610979834781
72,AAPL,2019-04-16 00:00:00+00:00,199.25,201.37,198.56,199.46,25696385,196.6592155841,198.75164989799998,195.9781874348,196.8664850209,25696385,0.0,1.0,194.91716531810005,189.57219522751922,2.8227731124469395,5.983712395859107,70.90204635390462,201.53962001923742,177.60477043580102
73,AAPL,2019-04-17 00:00:00+00:00,203.13,203.38,198.61,199.54,28906780,200.4887651774,200.7355145069,196.0275373007,196.9454448063,28906780,0.0,1.0,195.89511516054174,190.41569831993846,2.5085710144759834,5.914299538305384,75.91817254132648,202.24429739654923,178.58709924332769
74,AAPL,2019-04-18 00:00:00+00:00,203.86,204.15,202.52,203.12,24195766,201.2092732195,201.49550244169998,199.88669681349998,200.47889520430002,24195766,0.0,1.0,196.70445296119172,191.25654411188845,2.5273175213635297,5.831234332896421,76.7309297935756,202.91901277768127,179.59407544609562
75,AAPL,2019-04-22 00:00:00+00:00,204.53,204.94,202.34,202.83,19439545,201.87056142240002,202.27523032279998,199.7090372963,200.19266598209998,19439545,0.0,1.0,197.45950590935004,192.04614196617692,2.6101332196158875,5.82481571146571,77.48209593392923,203.69577338910835,180.39651054324548
76,AAPL,2019-04-23 00:00:00+00:00,207.48,207.75,203.9,204.43,23322991,204.78220351009998,205.04869278599998,201.2487531122,201.7718616907,23322991,0.0,1.0,198.42923077415003,192.8569982242346,2.9949601811588993,6.078372995846013,80.47133963363434,205.0137442159266,180.70025223254257
77,AAPL,2019-04-24 00:00:00+00:00,207.16,208.48,207.05,207.36,17540609,204.4663643684,205.76920082799998,204.3577946635,204.663763832,17540609,0.0,1.0,199.264888503275,193.58358009592303,3.1738790243121877,6.298230933105937,79.24247502876517,206.1800419621349,180.98711822971114
78,AAPL,2019-04-25 00:00:00+00:00,205.28,207.76,205.12,206.83,18543206,202.61080941080002,205.0585627591,202.45288984,204.14065525349997,18543206,0.0,1.0,199.69094234548334,194.29535700784226,3.2572184863197404,6.229479997049804,72.26082208201696,206.75431700194187,181.83639701374264
79,AAPL,2019-04-26 00:00:00+00:00,204.3,205.0,202.12,204.9,18649102,201.6435520393,202.3344501618,199.49189788639998,202.23575043009998,18649102,0.0,1.0,200.085741272625,194.90805457362302,3.175050263734932,6.134317947734453,68.85524912446607,207.17669046909194,182.6394186781541
80,AAPL,2019-04-29 00:00:00+00:00,204.61,205.97,203.86,204.4,22204716,201.9495212079,203.2918375602,201.2092732195,201.7422517711,22204716,0.0,1.0,200.41391788081668,195.2694474377038,3.144530304134834,6.265422913898679,69.34737395595437,207.80029326550115,182.73860160990645
